ACCT_NUM,ATA,AID,BPOA,EPOA,A,MAIN,SUB,GWA_TAS_NAME,Agency AID,Agency Name,ADMIN_ORG,Admin Org Name,FR Entity Type,FR Entity Description,financial_indicator_type2,FIN_IND_TYP2 description,Function Code,Function Description,Sub Function Code,Sub Function Description,DT_TM_ESTAB,DT_END
14444,068,068, , ,X,8153,000,"Leaking Underground Storage Tank Trust Fund - Treasury Managed, Environmental Protection Agency",068,Environmental Protection Agency,00,ENVIRONMENTAL PROTECTION AGENCY,6800,Environmental Protection Agency,, ,300,Natural Resources and Environment,304,Pollution control and abatement,10/01/1987 00:00:00,
40551, ,068,2009,2010, ,8195,000,"Hazardous Substance Superfund - Recovery Act, Environmental Protection Agency",068,Environmental Protection Agency,00,ENVIRONMENTAL PROTECTION AGENCY,6800,Environmental Protection Agency, , ,300,Natural Resources and Environment,304,Pollution control and abatement,10/01/2008 00:00:00,
40550, ,068,2009,2010, ,8196,000,"Leaking Underground Storage Tank Trust Fund Program - Recovery Act, Environmental Protection Agency",068,Environmental Protection Agency,00,ENVIRONMENTAL PROTECTION AGENCY,6800,Environmental Protection Agency, , ,300,Natural Resources and Environment,304,Pollution control and abatement,10/01/2008 00:00:00,
14281, ,068, , ,X,8221,000,"Inland Oil Spill Programs, Environmental Protection Agency                                                                                                                                                                                      ",068,Environmental Protection Agency,00,ENVIRONMENTAL PROTECTION AGENCY,6800,Environmental Protection Agency, , ,300,Natural Resources and Environment,304,Pollution control and abatement,10/15/1992 00:00:00,
14282, ,068, , ,X,8741,000,"Miscellaneous Contributed Funds, Environmental Protection Agency",068,Environmental Protection Agency,00,ENVIRONMENTAL PROTECTION AGENCY,6800,Environmental Protection Agency, , ,300,Natural Resources and Environment,304,Pollution control and abatement,10/01/1987 00:00:00,
14529, ,069, , ,X,0102,000,"Salaries and Expenses, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/1987 00:00:00,
52645, ,069,2012,2012, ,0102,000,"Salaries and Expenses, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2011 00:00:00,
56947, ,069,2013,2013, ,0102,000,"Salaries and Expenses, Office of the Secretary, Transportation                                                                                                                                                                                  ",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2012 00:00:00,
62299, ,069,2013,2014, ,0102,000,"Salaries and Expenses, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2012 00:00:00,
59955, ,069,2014,2014, ,0102,000,"Salaries and Expenses, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2013 00:00:00,
66498, ,069,2014,2015, ,0102,000,"Salaries & Expenses, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2013 00:00:00,
63118, ,069,2015,2015, ,0102,000,"Salaries and Expenses, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2014 00:00:00,
70558, ,069,2015,2016, ,0102,000,"Salaries and Expenses, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2014 00:00:00,
65558, ,069,2016,2016, ,0102,000,"Salaries and Expenses, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2015 00:00:00,
70380, ,069,2017,2017, ,0102,000,"Salaries and Expenses, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2016 00:00:00,
14531, ,069, , ,X,0104,000,"Research and Special Programs, Pipeline and Hazardous Materials Safety Administration, Transportation",069,Department of Transportation,14,Pipeline and Hazardous Materials Safety Administration,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/1987 00:00:00,
14532, ,069, , ,X,0105,000,"Transportation Research Activities Overseas, Special Foreign Currency Program, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/1987 00:00:00,
42306, ,069,2010,2012, ,0106,000,"Supplemental Discretionary Grants for a National Surface Transportation System - Recovery Act, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2009 00:00:00,
46126, ,069,2011,2012, ,0106,000,"Supplemental Discretionary Grants for a National Surface Transportation System - Recovery Act, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2010 00:00:00,
46130, ,069,2011,2013, ,0106,000,"Supplemental Discretionary Grants for a National Surface Transportation System - Recovery Act, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2010 00:00:00,
14535, ,069, , ,X,0111,000,"Compensation for Air Carriers, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,402,Air transportation,09/15/2001 00:00:00,
40910, ,069, , ,X,0116,000,"Financial Management Capital, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2008 00:00:00,
54120, ,069,2012,2013, ,0116,000,"Financial Management Capital, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2011 00:00:00,
56964, ,069,2013,2014, ,0116,000,"Financial Management Capital, Office of the Secretary, Transportation                                                                                                                                                                           ",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2012 00:00:00,
59972, ,069,2014,2015, ,0116,000,"Financial Management Capital, Office of the Secretary, Transportation                                                                                                                                                                           ",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2013 00:00:00,
63120, ,069,2015,2016, ,0116,000,"Financial Management Capital, Office of the Secretary, Transportation                                                                                                                                                                           ",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2014 00:00:00,
65569, ,069,2016,2017, ,0116,000,"Financial Management Capital, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2015 00:00:00,
70400, ,069,2017,2018, ,0116,000,"Financial Management Capital, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2016 00:00:00,
14536, ,069, , ,X,0117,000,"Rental Payments, Office of the Secretary",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/15/1999 00:00:00,
52646, ,069,2012,2012, ,0118,000,"Office of Civil Rights, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2011 00:00:00,
56948, ,069,2013,2013, ,0118,000,"Office of Civil Rights, Office of the Secretary, Transportation                                                                                                                                                                                 ",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2012 00:00:00,
59956, ,069,2014,2014, ,0118,000,"Office of Civil Rights, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2013 00:00:00,
63119, ,069,2015,2015, ,0118,000,"Office of Civil Rights, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2014 00:00:00,
65559, ,069,2016,2016, ,0118,000,"Office of Civil Rights, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2015 00:00:00,
70381, ,069,2017,2017, ,0118,000,"Office of Civil Rights, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2016 00:00:00,
26109, ,069, , ,X,0119,000,"Minority Business Outreach, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,07/15/2005 00:00:00,
46127, ,069,2011,2012, ,0119,000,"Minority Business Outreach, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2010 00:00:00,
52662, ,069,2012,2013, ,0119,000,"Minority Business Outreach, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2011 00:00:00,
56965, ,069,2013,2014, ,0119,000,"Minority Business Outreach, Office of the Secretary, Transportation                                                                                                                                                                             ",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2012 00:00:00,
59973, ,069,2014,2015, ,0119,000,"Minority Business Outreach, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2013 00:00:00,
63121, ,069,2015,2016, ,0119,000,"Minority Business Outreach, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2014 00:00:00,
65570, ,069,2016,2017, ,0119,000,"Minority Business Outreach, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2015 00:00:00,
70401, ,069,2017,2018, ,0119,000,"Small and Disadvantaged Business Utilization and Outreach, Office of the Secretary, Transportation ",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2016 00:00:00,
27120, ,069, , ,X,0120,000,"Efficiency Incentive Grants to the National Railroad Passenger Corporation, Federal Railroad Administration, Transportation",069,Department of Transportation,07,Federal Railroad Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/15/2005 00:00:00,
27121, ,069, , ,X,0121,000,"Operating Grants to the National Railroad Passenger Corporation, Federal Railroad Administration, Transportation                                                                                                                                ",069,Department of Transportation,07,Federal Railroad Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/15/2005 00:00:00,
14537, ,069, , ,X,0122,000,"Rail Service Assistance, Federal Railroad Administration, Transportation",069,Department of Transportation,07,Federal Railroad Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/1987 00:00:00,
14539, ,069, , ,X,0123,000,"Northeast Corridor Improvement Program, Federal Railroad Administration, Transportation",069,Department of Transportation,07,Federal Railroad Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/1987 00:00:00,
15815,069,069, , ,X,0123,005,"Northeast Corridor Improvement Program, Federal Railroad Administration, Transportation",069,Department of Transportation,05,Federal Highway Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/1987 00:00:00,
39113, ,069, , ,X,0124,000,"Railroad Rehabilitation and Repair, Federal Railroad Administration, Transportation",069,Department of Transportation,07,Federal Railroad Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2007 00:00:00,
27122, ,069, , ,X,0125,000,"Capital and Debt Service Grants to the National Railroad Passenger Corporation, Federal Railroad Administration, Transportation",069,Department of Transportation,07,Federal Railroad Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/15/2005 00:00:00,
52647, ,069,2012,2012, ,0125,000,"Capital and Debt Service Grants to the National Railroad Passenger Corporation, Federal Railroad Administration, Transportation",069,Department of Transportation,07,Federal Railroad Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2011 00:00:00,
56949, ,069,2013,2013, ,0125,000,"Capital and Debt Service Grants to the National Railroad Passenger Corporation, Federal Railroad Administration, Transportation                                                                                                                 ",069,Department of Transportation,07,Federal Railroad Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2012 00:00:00,
59957, ,069,2014,2014, ,0125,000,"Capital and Debt Service Grants to the National Railroad Passenger Corporation, Federal Railroad Administration, Transportation                                                                                                                 ",069,Department of Transportation,07,Federal Railroad Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2013 00:00:00,
63126, ,069,2015,2015, ,0125,000,"Capital and Debt Service Grants to the National Railroad Passenger Corporation, Federal Railroad Administration, Transportation                                                                                                                 ",069,Department of Transportation,07,Federal Railroad Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2014 00:00:00,
65562, ,069,2016,2016, ,0125,000,"Capital and Debt Service Grants to the National Railroad Passenger Corporation, Federal Railroad Administration, Transportation",069,Department of Transportation,07,Federal Railroad Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2015 00:00:00,
71620, ,069, , ,X,0127,000,"Restoration and Enhancement Grants, Federal Railroad Administration, Transportation",069,Department of Transportation,07,Federal Railroad Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2016 00:00:00,
71598, ,069,2017,2017, ,0128,000,"Small and Disadvantaged Business Utilization and Outreach, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2016 00:00:00,
14540, ,069, , ,X,0130,000,"Salaries and Expenses, Office of the Inspector General, Transportation",069,Department of Transportation,04,Office of the Inspector General,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,02/15/1999 00:00:00,
52648, ,069,2012,2012, ,0130,000,"Salaries and Expenses, Office of Inspector General, Transportation",069,Department of Transportation,04,Office of the Inspector General,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2011 00:00:00,
56950, ,069,2013,2013, ,0130,000,"Salaries and Expenses, Office of Inspector General, Transportation                                                                                                                                                                              ",069,Department of Transportation,04,Office of the Inspector General,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2012 00:00:00,
59958, ,069,2014,2014, ,0130,000,"Salaries and Expenses, Office of Inspector General, Transportation",069,Department of Transportation,04,Office of the Inspector General,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2013 00:00:00,
63127, ,069,2015,2015, ,0130,000,"Salaries and Expenses, Office of Inspector General, Transportation",069,Department of Transportation,04,Office of the Inspector General,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2014 00:00:00,
65563, ,069,2016,2016, ,0130,000,"Salaries and Expenses, Office of Inspector General, Transportation",069,Department of Transportation,04,Office of the Inspector General,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2015 00:00:00,
70383, ,069,2017,2017, ,0130,000,"Salaries and Expenses, Office of Inspector General, Transportation",069,Department of Transportation,04,Office of the Inspector General,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2016 00:00:00,
40435, ,069,2009,2013, ,0131,000,"Salaries and Expenses - Recovery Act, Office of Inspector General, Transportation",069,Department of Transportation,04,Office of the Inspector General,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2008 00:00:00,
14541, ,069, , ,X,0142,000,"Transportation Planning, Research, and Development, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/1987 00:00:00,
41376, ,069,2007,2012, ,0142,000,"Transportation Planning, Research and Development, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2008 00:00:00,
61932, ,069,2010,2015, ,0142,000,"Transportation Planning, Research and Development, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2009 00:00:00,
56198, ,069,2011,2012, ,0142,000,"Transportation Planning, Research and Development, Office of the Secretary, Transportation                                                                                                                                                      ",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2010 00:00:00,
67138, ,069,2011,2016, ,0142,000,"Transportation Planning, Research and Development, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2010 00:00:00,
60320, ,069,2012,2013, ,0142,000,"Transportation Planning, Research and Development, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2011 00:00:00,
70661, ,069,2012,2017, ,0142,000,"Transportation Planning, Research and Development, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2011 00:00:00,
62001, ,069,2013,2014, ,0142,000,"Transportation Planning, Research and Development, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2012 00:00:00,
71978, ,069,2013,2018, ,0142,000,"Transportation Planning, Research, and Development, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2012 00:00:00,
65444, ,069,2014,2015, ,0142,000,"Transportation Planning, Research and Development, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2013 00:00:00,
68838, ,069,2015,2016, ,0142,000,"Transportation Planning, Research and Development, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation,10/01/2014 00:00:00,
44052, ,069,2010,2012, ,0143,000,"National Infrastructure Investments, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2009 00:00:00,
50653,069,069,2010,2012, ,0143,005,"National Infrastructure Investments, Office of the Secretary, Transportation",069,Department of Transportation,05,Federal Highway Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2009 00:00:00,
50654,069,069,2010,2012, ,0143,007,"National Infrastructure Investments, Office of the Secretary, Transportation",069,Department of Transportation,07,Federal Railroad Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2009 00:00:00,
50655,069,069,2010,2012, ,0143,011,"National Infrastructure Investments, Office of the Secretary, Transportation",069,Department of Transportation,11,Federal Transit Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2009 00:00:00,
50656,069,069,2010,2012, ,0143,017,"National Infrastructure Investments, Office of the Secretary, Transportation",069,Department of Transportation,17,Maritime Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2009 00:00:00,
46131, ,069,2011,2013, ,0143,000,"National Infrastructure Investments, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2010 00:00:00,
54260,069,069,2011,2013, ,0143,005,"National Infrastructure Investments, Office of the Secretary, Transportation",069,Department of Transportation,05,Federal Highway Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2010 00:00:00,
54703,069,069,2011,2013, ,0143,007,"National Infrastructure Investments, Office of the Secretary, Transportation",069,Department of Transportation,07,Federal Railroad Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2010 00:00:00,
54704,069,069,2011,2013, ,0143,011,"National Infrastructure Investments, Office of the Secretary, Transportation",069,Department of Transportation,11,Federal Transit Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2010 00:00:00,
54705,069,069,2011,2013, ,0143,017,"National Infrastructure Investments, Office of the Secretary, Transportation",069,Department of Transportation,17,Maritime Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2010 00:00:00,
54121, ,069,2012,2013, ,0143,000,"National Infrastructure Investments, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2011 00:00:00,
55180,069,069,2012,2013, ,0143,005,"National Infrastructure Investments, Office of the Secretary, Transportation",069,Department of Transportation,05,Federal Highway Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2011 00:00:00,
55181,069,069,2012,2013, ,0143,007,"National Infrastructure Investments, Office of the Secretary, Transportation",069,Department of Transportation,07,Federal Railroad Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2011 00:00:00,
55182,069,069,2012,2013, ,0143,011,"National Infrastructure Investments, Office of the Secretary, Transportation",069,Department of Transportation,11,Federal Transit Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2011 00:00:00,
55183,069,069,2012,2013, ,0143,017,"National Infrastructure Investments, Office of the Secretary, Transportation",069,Department of Transportation,17,Maritime Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2011 00:00:00,
52665, ,069,2012,2014, ,0143,000,"National Infrastructure Investments, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2011 00:00:00,
56966, ,069,2013,2014, ,0143,000,"National Infrastructure Investments, Office of the Secretary, Transportation                                                                                                                                                                    ",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2012 00:00:00,
56982,069,069,2013,2014, ,0143,005,"National Infrastructure Investments, Office of the Secretary, Transportation                                                                                                                                                                    ",069,Department of Transportation,05,Federal Highway Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2012 00:00:00,
56983,069,069,2013,2014, ,0143,007,"National Infrastructure Investments, Office of the Secretary, Transportation                                                                                                                                                                    ",069,Department of Transportation,07,Federal Railroad Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2012 00:00:00,
56984,069,069,2013,2014, ,0143,011,"National Infrastructure Investments, Office of the Secretary, Transportation                                                                                                                                                                    ",069,Department of Transportation,11,Federal Transit Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2012 00:00:00,
56985,069,069,2013,2014, ,0143,017,"National Infrastructure Investments, Office of the Secretary, Transportation                                                                                                                                                                    ",069,Department of Transportation,17,Maritime Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2012 00:00:00,
56971, ,069,2013,2015, ,0143,000,"National Infrastructure Investments, Office of the Secretary, Transportation                                                                                                                                                                    ",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2012 00:00:00,
59974, ,069,2014,2015, ,0143,000,"National Infrastructure Investments, Office of the Secretary, Transportation                                                                                                                                                                    ",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2013 00:00:00,
59980,069,069,2014,2015, ,0143,005,"National Infrastructure Investments, Office of the Secretary, Transportation                                                                                                                                                                    ",069,Department of Transportation,05,Federal Highway Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2013 00:00:00,
59981,069,069,2014,2015, ,0143,007,"National Infrastructure Investments, Office of the Secretary, Transportation                                                                                                                                                                    ",069,Department of Transportation,07,Federal Railroad Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2013 00:00:00,
59982,069,069,2014,2015, ,0143,011,"National Infrastructure Investments, Office of the Secretary, Transportation                                                                                                                                                                    ",069,Department of Transportation,11,Federal Transit Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2013 00:00:00,
59983,069,069,2014,2015, ,0143,017,"National Infrastructure Investments, Office of the Secretary, Transportation                                                                                                                                                                    ",069,Department of Transportation,17,Maritime Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2013 00:00:00,
61378, ,069,2014,2016, ,0143,000,"National Infrastructure Investments, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2013 00:00:00,
62278,069,069,2014,2016, ,0143,005,"National Infrastructure Investments, Office of the Secretary, Transportation",069,Department of Transportation,05,Federal Highway Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2013 00:00:00,
62279,069,069,2014,2016, ,0143,007,"National Infrastructure Investments, Office of the Secretary, Transportation",069,Department of Transportation,07,Federal Railroad Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2013 00:00:00,
62280,069,069,2014,2016, ,0143,011,"National Infrastructure Investments, Office of the Secretary, Transportation",069,Department of Transportation,11,Federal Transit Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2013 00:00:00,
62281,069,069,2014,2016, ,0143,017,"National Infrastructure Investments, Office of the Secretary, Transportation",069,Department of Transportation,17,Maritime Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2013 00:00:00,
63135, ,069,2015,2016, ,0143,000,"National Infrastructure Investments, Office of the Secretary, Transportation                                                                                                                                                                    ",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2014 00:00:00,
63138,069,069,2015,2016, ,0143,005,"National Infrastructure Investments, Office of the Secretary, Transportation                                                                                                                                                                    ",069,Department of Transportation,05,Federal Highway Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2014 00:00:00,
63139,069,069,2015,2016, ,0143,007,"National Infrastructure Investments, Office of the Secretary, Transportation                                                                                                                                                                    ",069,Department of Transportation,07,Federal Railroad Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2014 00:00:00,
63140,069,069,2015,2016, ,0143,011,"National Infrastructure Investments, Office of the Secretary, Transportation                                                                                                                                                                    ",069,Department of Transportation,11,Federal Transit Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2014 00:00:00,
63141,069,069,2015,2016, ,0143,017,"National Infrastructure Investments, Office of the Secretary, Transportation                                                                                                                                                                    ",069,Department of Transportation,17,Maritime Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2014 00:00:00,
63137, ,069,2015,2017, ,0143,000,"National Infrastructure Investments, Office of the Secretary, Transportation                                                                                                                                                                    ",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2014 00:00:00,
67498,069,069,2015,2017, ,0143,005,"National Infrastructure Investments, Office of the Secretary, Transportation                                                                                                                                                                    ",069,Department of Transportation,05,Federal Highway Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2014 00:00:00,
67499,069,069,2015,2017, ,0143,007,"National Infrastructure Investments, Office of the Secretary, Transportation                                                                                                                                                                    ",069,Department of Transportation,07,Federal Railroad Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2014 00:00:00,
67500,069,069,2015,2017, ,0143,011,"National Infrastructure Investments, Office of the Secretary, Transportation                                                                                                                                                                    ",069,Department of Transportation,11,Federal Transit Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation,10/01/2014 00:00:00,
